# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s43\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s43 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 43 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s43\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s43
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-11028.83
[ep    1] longdress    driving_B_2020.01.16_07.26.43.csv@1594  reward=QoE= -169.96 eps=1.000 loss=0.0000
[ep    2] loot         static_B_2020.02.14_13.21.26.csv@494   reward=QoE=   36.03 eps=0.999 loss=0.0000
[ep    3] redandblack  static_B_2019.12.16_13.40.04.csv@301   reward=QoE=   -3.28 eps=0.999 loss=0.0000
[ep    4] soldier      driving_B_2020.02.14_09.38.22.csv@324   reward=QoE= -154.92 eps=0.998 loss=4.3858
[ep    5] longdress    driving_B_2020.02.13_13.03.24.csv@1747  reward=QoE=   -1.31 eps=0.998 loss=4.7171
[ep    6] loot         driving_B_2020.01.16_09.56.56.csv@104   reward=QoE=  -86.79 eps=0.998 loss=4.4497
[ep    7] redandblack  static_B_2020.02.14_13.21.26.csv@314   reward=QoE=   61.79 eps=0.997 loss=4.7660
[ep    8] soldier      static_B_2020.02.14_13.21.26.csv@194   reward=QoE=   57.34 eps=0.997 loss=4.3697
[ep    9] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   51.09 eps=0.996 loss=4.2027
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@5707  reward=QoE=   26.58 eps=0.996 loss=3.3201
[ep   11] redandblack  static_B_2020.02.27_18.39.27.csv@3367  reward=QoE=   23.34 eps=0.996 loss=3.2520
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -655.81 eps=0.995 loss=3.1185
[ep   13] longdress    driving_B_2019.12.16_12.27.05.csv@686   reward=QoE=  -60.69 eps=0.995 loss=5.8382
[ep   14] loot         driving_B_2019.12.16_12.27.05.csv@1106  reward=QoE=    6.17 eps=0.994 loss=6.4873
[ep   15] redandblack  driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -72.84 eps=0.994 loss=5.2028
[ep   16] soldier      driving_B_2020.02.13_15.02.01.csv@1571  reward=QoE= -531.70 eps=0.994 loss=5.9309
[ep   17] longdress    driving_B_2019.12.17_07.32.39.csv@153   reward=QoE=  -54.41 eps=0.993 loss=6.0227
[ep   18] loot         driving_B_2020.02.13_13.03.24.csv@247   reward=QoE=  -38.30 eps=0.993 loss=7.6161
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@1627  reward=QoE=   24.89 eps=0.992 loss=5.5284
[ep   20] soldier      driving_B_2019.12.16_12.27.05.csv@746   reward=QoE=   42.49 eps=0.992 loss=5.9526
[ep   21] longdress    driving_B_2019.12.16_12.27.05.csv@986   reward=QoE=   42.57 eps=0.991 loss=5.5356
[ep   22] loot         driving_B_2020.02.13_15.02.01.csv@851   reward=QoE=   -7.97 eps=0.991 loss=5.2561
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@5742  reward=QoE=   28.27 eps=0.991 loss=5.1752
[ep   24] soldier      driving_B_2020.02.14_09.38.22.csv@24    reward=QoE=  -91.70 eps=0.990 loss=5.5698
[ep   25] longdress    driving_B_2020.02.13_15.02.01.csv@1751  reward=QoE=    5.10 eps=0.990 loss=4.2020
[ep   26] loot         driving_B_2020.02.14_09.38.22.csv@84    reward=QoE=  -61.76 eps=0.989 loss=3.9236
[ep   27] redandblack  driving_B_2019.12.17_07.32.39.csv@2288  reward=QoE=   33.00 eps=0.989 loss=4.3226
[ep   28] soldier      static_B_2020.02.27_18.39.27.csv@5227  reward=QoE=    0.14 eps=0.989 loss=4.4460
[ep   29] longdress    driving_B_2020.01.16_09.56.56.csv@704   reward=QoE=    8.92 eps=0.988 loss=4.1485
[ep   30] loot         driving_B_2020.02.13_15.02.01.csv@2171  reward=QoE=   26.73 eps=0.988 loss=4.3205
[ep   31] redandblack  driving_B_2020.01.16_09.56.56.csv@1064  reward=QoE=  -66.45 eps=0.987 loss=4.8099
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@1267  reward=QoE=   19.61 eps=0.987 loss=4.7492
[ep   33] longdress    driving_B_2020.02.13_13.03.24.csv@367   reward=QoE=  -94.66 eps=0.987 loss=3.8032
[ep   34] loot         static_B_2020.02.27_18.39.27.csv@3907  reward=QoE=   38.81 eps=0.986 loss=3.7913
[ep   35] redandblack  static_B_2020.02.27_18.39.27.csv@4027  reward=QoE=   28.50 eps=0.986 loss=3.9839
[ep   36] soldier      driving_B_2020.02.13_13.03.24.csv@487   reward=QoE= -106.59 eps=0.985 loss=4.2583
[ep   37] longdress    driving_B_2019.12.17_07.32.39.csv@813   reward=QoE=  -97.38 eps=0.985 loss=4.3893
[ep   38] loot         driving_B_2020.02.13_15.02.01.csv@971   reward=QoE=  -67.76 eps=0.985 loss=3.6192
[ep   39] redandblack  driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -56.91 eps=0.984 loss=3.6530
[ep   40] soldier      driving_B_2020.02.13_15.02.01.csv@371   reward=QoE=   47.20 eps=0.984 loss=3.8212
[ep   41] longdress    driving_B_2020.01.16_09.56.56.csv@884   reward=QoE=  -72.07 eps=0.983 loss=3.3720
[ep   42] loot         driving_B_2020.02.13_15.02.01.csv@2711  reward=QoE=  -86.35 eps=0.983 loss=2.9298
[ep   43] redandblack  driving_B_2020.02.13_13.03.24.csv@187   reward=QoE=  -83.37 eps=0.983 loss=3.1895
[ep   44] soldier      driving_B_2020.01.16_07.26.43.csv@274   reward=QoE=    3.38 eps=0.982 loss=3.8523
[ep   45] longdress    static_B_2020.02.14_13.21.26.csv@254   reward=QoE=   25.10 eps=0.982 loss=3.9703
[ep   46] loot         driving_B_2019.12.17_07.32.39.csv@1593  reward=QoE=    5.65 eps=0.981 loss=3.7408
