# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s52\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s52 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.6 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0001 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 52 --segment-frames 8 --select-by qoe_quality --target-update 3000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~126768 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0001, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s52\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s52
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-26556.70
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@1965  reward=QoE=   51.49 eps=1.000 loss=0.0000
[ep    2] loot         static_B_2020.02.27_18.39.27.csv@1366  reward=QoE=   31.26 eps=0.999 loss=1.0441
[ep    3] redandblack  driving_B_2020.02.13_13.03.24.csv@212   reward=QoE=  -51.58 eps=0.999 loss=1.0173
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@4966  reward=QoE=   47.41 eps=0.998 loss=1.0659
[ep    5] longdress    driving_B_2019.12.17_07.32.39.csv@1074  reward=QoE=   -0.90 eps=0.998 loss=0.9271
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@2086  reward=QoE=   36.75 eps=0.997 loss=0.7505
[ep    7] redandblack  driving_B_2020.02.13_13.03.24.csv@1892  reward=QoE= -388.02 eps=0.997 loss=1.6977
[ep    8] soldier      driving_B_2020.02.14_09.38.22.csv@1230  reward=QoE=  -90.79 eps=0.996 loss=2.3827
[ep    9] longdress    driving_B_2019.12.16_12.27.05.csv@159   reward=QoE=  -99.55 eps=0.996 loss=2.1268
[ep   10] loot         static_B_2020.02.14_13.21.26.csv@263   reward=QoE=   38.63 eps=0.995 loss=2.1534
[ep   11] redandblack  driving_B_2019.12.17_07.32.39.csv@2288  reward=QoE=   31.49 eps=0.995 loss=2.2858
[ep   12] soldier      driving_B_2020.01.16_07.26.43.csv@1376  reward=QoE= -185.30 eps=0.994 loss=1.8750
[ep   13] longdress    driving_B_2019.12.17_07.32.39.csv@1914  reward=QoE=  -10.41 eps=0.994 loss=2.1780
[ep   14] loot         driving_B_2020.02.14_12.58.17.csv@119   reward=QoE=  -11.72 eps=0.993 loss=2.1779
[ep   15] redandblack  driving_B_2020.02.13_15.02.01.csv@1125  reward=QoE=  -60.26 eps=0.993 loss=1.9845
[ep   16] soldier      driving_B_2020.01.16_07.26.43.csv@536   reward=QoE= -105.67 eps=0.992 loss=1.9305
[ep   17] longdress    static_B_2020.02.27_18.39.27.csv@2506  reward=QoE=   52.78 eps=0.992 loss=1.8889
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@2926  reward=QoE=   41.11 eps=0.991 loss=1.9514
[ep   19] redandblack  static_B_2020.02.27_18.39.27.csv@4066  reward=QoE=   40.00 eps=0.991 loss=1.6859
[ep   20] soldier      driving_B_2020.02.14_09.38.22.csv@390   reward=QoE= -186.05 eps=0.991 loss=1.6950
[ep   21] longdress    static_B_2020.02.14_13.21.26.csv@83    reward=QoE=   30.47 eps=0.990 loss=1.9500
[ep   22] loot         driving_B_2019.12.17_07.32.39.csv@294   reward=QoE=   -2.19 eps=0.990 loss=1.7142
[ep   23] redandblack  driving_B_2020.02.14_09.38.22.csv@570   reward=QoE=   44.74 eps=0.989 loss=1.4290
[ep   24] soldier      driving_B_2019.12.17_07.32.39.csv@2034  reward=QoE=  -85.60 eps=0.989 loss=1.7183
[ep   25] longdress    driving_B_2020.01.16_07.26.43.csv@356   reward=QoE= -231.25 eps=0.988 loss=1.8019
[ep   26] loot         driving_B_2020.01.16_09.56.56.csv@433   reward=QoE=  -57.12 eps=0.988 loss=1.7825
