State,DL_bitrate
D,615.257
D,1995.064
D,2015.593
D,1809.488
D,1813.079
D,2090.591
D,2094.232
D,2109.993
D,2033.308
D,1854.218
D,2029.978
D,1982.262
D,1834.503
D,125.127
D,1918.472
D,1798.550
D,2097.133
D,1912.488
D,1876.034
D,1818.059
D,2296.238
D,1921.267
D,2015.942
D,2005.455
D,1945.591
D,1989.204
D,2112.751
D,1923.299
D,1998.590
D,1713.189
D,1824.945
D,2055.618
D,1952.302
D,2022.007
D,1862.817
D,1916.454
D,2281.184
D,2241.542
D,2118.967
D,1864.291
D,1825.436
D,1979.094
D,1917.291
D,2051.163
D,1960.515
D,1891.522
D,2185.829
D,2094.192
D,1890.333
D,2240.529
D,1933.098
D,1918.680
D,1718.838
D,1953.747
D,1624.362
D,1785.250
D,1703.984
D,1674.627
D,1716.392
D,1817.463
