State,DL_bitrate
D,2865.711
D,6832.256
D,9527.703
D,14365.078
D,13833.309
D,15171.825
D,16472.667
D,15388.638
D,16084.386
D,15899.612
D,15298.654
D,14199.228
D,14812.581
D,14105.355
D,14225.297
D,14844.119
D,32657.882
D,29557.454
D,29454.424
D,31455.475
D,30187.070
D,31345.124
D,33433.973
D,25975.229
D,28920.630
D,31223.387
D,28249.095
D,28995.986
D,29624.948
D,31699.852
D,28594.864
D,36842.676
D,37644.120
D,37646.466
D,33734.264
D,33644.056
D,35574.163
D,34408.303
D,34559.452
D,29840.829
D,33883.040
D,28110.095
D,30523.781
D,29377.747
D,33868.267
D,34307.883
D,32260.836
D,34955.360
D,30849.192
D,35705.952
D,28557.161
D,27027.224
D,31194.579
D,26542.176
D,24766.484
D,29307.445
D,24440.041
D,29787.708
D,29575.977
D,27157.328
