State,DL_bitrate
D,4521.220
D,16593.409
D,24192.320
D,20791.381
D,12127.885
D,3164.642
D,104600.865
D,135804.325
D,94428.455
D,42217.786
D,10087.427
D,3096.004
D,221336.982
D,161888.246
D,98698.484
D,42085.160
D,9999.188
D,2852.626
D,218305.095
D,138852.747
D,92043.106
D,40159.430
D,10860.784
D,2579.811
D,226694.712
D,141357.627
D,109428.339
D,45146.639
D,11404.658
D,2582.311
D,237152.529
D,141892.638
D,99563.125
D,41797.285
D,12107.161
D,3068.095
D,230406.969
D,149965.348
D,104052.122
D,50896.485
D,11469.303
D,3004.901
D,130372.859
D,142951.291
D,101489.896
D,41950.133
D,12135.917
D,3110.682
D,220905.979
D,164614.541
D,103578.733
D,42210.072
D,11039.105
D,2690.169
D,76536.520
D,78745.507
D,54230.862
D,42182.839
D,11613.604
D,3070.216
