State,DL_bitrate
D,2851.089
D,7201.057
D,9995.819
D,14238.842
D,13796.531
D,15300.503
D,14979.586
D,13932.645
D,15723.026
D,15479.045
D,14618.615
D,15154.608
D,13824.215
D,14644.464
D,15062.867
D,15364.969
D,28047.622
D,27189.625
D,28098.543
D,30332.326
D,27507.372
D,30773.770
D,28678.361
D,29684.553
D,31187.561
D,27239.735
D,26761.224
D,29175.607
D,27963.425
D,30081.823
D,30732.069
D,27517.172
D,30856.232
D,31960.961
D,31517.735
D,27331.582
D,28262.810
D,30487.099
D,28569.719
D,30399.964
D,32048.026
D,27762.027
D,27733.242
D,32071.533
D,29659.536
D,34376.865
D,28147.674
D,31126.000
D,33602.277
D,28150.370
D,31478.862
D,28359.204
D,32494.187
D,30902.773
D,29231.833
D,30229.562
D,33266.078
D,29198.852
D,29993.120
D,34333.939
